partido_id,jugador_id,titular
P-079,URU-5,true
P-079,URU-2,true
P-079,URU-6,true
P-079,URU-11,true
P-079,URU-15,true
P-079,URU-10,true
P-079,URU-20,true
P-079,URU-22,true
P-079,URU-24,true
P-079,ESP-24,false
P-079,ESP-6,false
P-079,ESP-18,false
P-079,ESP-25,false
P-079,URU-8,false
P-079,URU-9,false
P-079,URU-19,false
P-080,KSA-1,true
P-080,KSA-4,true
P-080,KSA-5,true
P-080,KSA-2,true
P-080,KSA-6,true
P-080,KSA-10,true
P-080,KSA-11,true
P-080,KSA-19,true
P-080,KSA-20,true
P-080,KSA-21,true
P-080,KSA-24,true
P-080,CPV-1,true
P-080,CPV-4,true
P-080,CPV-2,true
P-080,CPV-5,true
P-080,CPV-6,true
P-080,CPV-18,true
P-080,CPV-10,true
P-080,CPV-11,true
P-080,CPV-21,true
P-080,CPV-20,true
P-080,CPV-24,true
P-080,KSA-7,false
P-080,KSA-15,false
P-080,KSA-8,false
P-080,KSA-14,false
P-080,KSA-16,false
P-080,CPV-17,false
P-080,CPV-15,false
P-080,CPV-8,false
P-080,CPV-16,false
P-081,FRA-23,true
P-081,FRA-4,true
P-081,FRA-3,true
P-081,FRA-2,true
P-081,FRA-5,true
P-081,FRA-18,true
P-081,FRA-14,true
P-081,FRA-10,true
P-081,FRA-20,true
P-081,FRA-25,true
P-081,FRA-21,true
P-081,SEN-1,true
P-081,SEN-2,true
P-081,SEN-3,true
P-081,SEN-4,true
P-081,SEN-6,true
P-081,SEN-10,true
P-081,SEN-11,true
P-081,SEN-13,true
P-081,SEN-20,true
P-081,SEN-25,true
P-081,SEN-24,true
P-081,FRA-9,false
P-081,FRA-8,false
P-081,FRA-22,false
P-081,FRA-17,false
P-081,SEN-8,false
P-081,SEN-26,false
P-081,SEN-9,false
P-081,SEN-5,false
P-081,SEN-16,false
P-082,NOR-1,true
P-082,NOR-9,true
P-082,NOR-4,true
P-082,NOR-3,true
P-082,NOR-6,true
P-082,NOR-13,true
P-082,NOR-19,true
P-082,NOR-11,true
P-082,NOR-21,true
P-082,NOR-22,true
P-082,NOR-20,true
P-082,IRQ-12,true
P-082,IRQ-9,true
P-082,IRQ-2,true
P-082,IRQ-6,true
P-082,IRQ-8,true
P-082,IRQ-11,true
P-082,IRQ-13,true
P-082,IRQ-19,true
P-082,IRQ-21,true
P-082,IRQ-24,true
P-082,IRQ-22,true
P-082,NOR-16,false
P-082,NOR-7,false
P-082,NOR-10,false
P-082,NOR-17,false
P-082,NOR-8,false
P-082,IRQ-17,false
P-082,IRQ-25,false
P-082,IRQ-15,false
P-082,IRQ-26,false
P-082,IRQ-20,false
P-083,ARG-1,true
P-083,ARG-7,true
P-083,ARG-2,true
P-083,ARG-8,true
P-083,ARG-4,true
P-083,ARG-10,true
P-083,ARG-11,true
P-083,ARG-13,true
P-083,ARG-20,true
P-083,ARG-25,true
P-083,ARG-21,true
P-083,AUT-1,true
P-083,AUT-4,true
P-083,AUT-8,true
P-083,AUT-2,true
P-083,AUT-3,true
P-083,AUT-10,true
P-083,AUT-15,true
P-083,AUT-11,true
P-083,AUT-22,true
P-083,AUT-25,true
P-083,AUT-24,true
P-083,ARG-6,false
P-083,ARG-5,false
P-083,ARG-19,false
P-083,ARG-14,false
P-083,ARG-18,false
P-083,AUT-6,false
P-083,AUT-19,false
P-083,AUT-9,false
P-083,AUT-18,false
P-084,ALG-12,true
P-084,ALG-2,true
P-084,ALG-5,true
P-084,ALG-8,true
P-084,ALG-9,true
P-084,ALG-19,true
P-084,ALG-11,true
P-084,ALG-10,true
P-084,ALG-22,true
P-084,ALG-25,true
P-084,ALG-21,true
P-084,JOR-12,true
P-084,JOR-7,true
P-084,JOR-2,true
P-084,JOR-5,true
P-084,JOR-4,true
P-084,JOR-11,true
P-084,JOR-18,true
P-084,JOR-14,true
P-084,JOR-21,true
P-084,JOR-22,true
P-084,JOR-24,true
P-084,ALG-3,false
P-084,ALG-4,false
P-084,ALG-16,false
P-084,ALG-26,false
P-084,JOR-25,false
P-084,JOR-17,false
P-084,JOR-8,false
P-085,POR-1,true
P-085,POR-4,true
P-085,POR-6,true
P-085,POR-2,true
P-085,POR-7,true
P-085,POR-10,true
P-085,POR-11,true
P-085,POR-14,true
P-085,POR-22,true
P-085,POR-20,true
P-085,POR-25,true
P-085,COL-23,true
P-085,COL-6,true
P-085,COL-2,true
P-085,COL-3,true
P-085,COL-5,true
P-085,COL-10,true
P-085,COL-15,true
P-085,COL-11,true
P-085,COL-24,true
P-085,COL-20,true
P-085,COL-21,true
P-085,POR-26,false
P-085,POR-17,false
P-085,POR-13,false
P-085,POR-15,false
P-085,POR-8,false
P-085,COL-9,false
P-085,COL-18,false
P-085,COL-14,false
P-086,UZB-12,true
P-086,UZB-2,true
P-086,UZB-4,true
P-086,UZB-3,true
P-086,UZB-8,true
P-086,UZB-10,true
P-086,UZB-14,true
P-086,UZB-11,true
P-086,UZB-20,true
P-086,UZB-21,true
P-086,UZB-24,true
P-086,COD-23,true
P-086,COD-2,true
P-086,COD-4,true
P-086,COD-7,true
P-086,COD-8,true
P-086,COD-14,true
P-086,COD-10,true
P-086,COD-15,true
P-086,COD-25,true
P-086,COD-22,true
P-086,COD-21,true
P-086,UZB-26,false
P-086,UZB-5,false
P-086,UZB-15,false
P-086,UZB-17,false
P-086,UZB-16,false
P-086,COD-5,false
P-086,COD-17,false
P-086,COD-26,false
P-087,ENG-1,true
P-087,ENG-5,true
P-087,ENG-2,true
P-087,ENG-8,true
P-087,ENG-3,true
P-087,ENG-11,true
P-087,ENG-17,true
P-087,ENG-10,true
P-087,ENG-20,true
P-087,ENG-24,true
P-087,ENG-25,true
P-087,CRO-23,true
P-087,CRO-6,true
P-087,CRO-2,true
P-087,CRO-4,true
P-087,CRO-5,true
P-087,CRO-15,true
P-087,CRO-11,true
P-087,CRO-10,true
P-087,CRO-20,true
P-087,CRO-21,true
P-087,CRO-25,true
P-087,ENG-21,false
P-087,ENG-7,false
P-087,ENG-22,false
P-087,CRO-26,false
P-087,CRO-19,false
P-087,CRO-8,false
P-088,PAN-1,true
P-088,PAN-6,true
P-088,PAN-4,true
P-088,PAN-2,true
P-088,PAN-3,true
P-088,PAN-10,true
P-088,PAN-15,true
P-088,PAN-16,true
P-088,PAN-20,true
P-088,PAN-22,true
P-088,PAN-21,true
P-088,GHA-23,true
P-088,GHA-3,true
P-088,GHA-6,true
P-088,GHA-5,true
P-088,GHA-2,true
P-088,GHA-13,true
P-088,GHA-10,true
P-088,GHA-11,true
P-088,GHA-20,true
P-088,GHA-21,true
P-088,GHA-22,true
P-088,PAN-11,false
P-088,PAN-24,false
P-088,PAN-14,false
P-088,PAN-26,false
P-088,GHA-7,false
P-088,GHA-16,false
P-088,GHA-8,false
P-088,GHA-14,false
P-089,ITA-1,true
P-089,ITA-5,true
P-089,ITA-4,true
P-089,ITA-2,true
P-089,ITA-3,true
P-089,ITA-17,true
P-089,ITA-10,true
P-089,ITA-13,true
P-089,ITA-20,true
P-089,ITA-22,true
P-089,ITA-21,true
P-089,CHI-23,true
P-089,CHI-6,true
P-089,CHI-4,true
P-089,CHI-2,true
P-089,CHI-5,true
P-089,CHI-11,true
P-089,CHI-10,true
P-089,CHI-13,true
P-089,CHI-22,true
P-089,CHI-21,true
P-089,CHI-20,true
P-089,ITA-9,false
P-089,ITA-19,false
P-089,ITA-16,false
P-089,ITA-18,false
P-089,ITA-15,false
P-089,CHI-17,false
P-089,CHI-19,false
P-089,CHI-7,false
P-089,CHI-3,false
P-089,CHI-25,false
P-090,NGA-1,true
P-090,NGA-2,true
P-090,NGA-6,true
P-090,NGA-3,true
P-090,NGA-4,true
P-090,NGA-16,true
P-090,NGA-14,true
P-090,NGA-10,true
P-090,NGA-22,true
P-090,NGA-20,true
P-090,NGA-24,true
P-090,CHN-1,true
P-090,CHN-2,true
P-090,CHN-8,true
P-090,CHN-9,true
P-090,CHN-3,true
P-090,CHN-11,true
P-090,CHN-10,true
P-090,CHN-15,true
P-090,CHN-22,true
P-090,CHN-20,true
P-090,CHN-21,true
P-090,NGA-18,false
P-090,NGA-11,false
P-090,NGA-17,false
P-090,NGA-7,false
P-090,CHN-19,false
P-090,CHN-25,false
P-090,CHN-7,false
P-090,CHN-5,false
P-090,CHN-14,false
P-091,DEN-12,true
P-091,DEN-2,true
P-091,DEN-3,true
P-091,DEN-6,true
P-091,DEN-8,true
P-091,DEN-19,true
P-091,DEN-10,true
P-091,DEN-11,true
P-091,DEN-20,true
P-091,DEN-21,true
P-091,DEN-22,true
P-091,WAL-23,true
P-091,WAL-2,true
P-091,WAL-4,true
P-091,WAL-8,true
P-091,WAL-3,true
P-091,WAL-11,true
P-091,WAL-15,true
P-091,WAL-16,true
P-091,WAL-26,true
P-091,WAL-20,true
P-091,WAL-21,true
P-091,DEN-15,false
P-091,DEN-7,false
P-091,DEN-25,false
P-091,WAL-19,false
P-091,WAL-22,false
P-091,WAL-6,false
P-092,PER-1,true
P-092,PER-5,true
P-092,PER-2,true
P-092,PER-3,true
P-092,PER-4,true
P-092,PER-16,true
P-092,PER-17,true
P-092,PER-13,true
P-092,PER-20,true
P-092,PER-24,true
P-092,PER-22,true
P-092,CMR-1,true
P-092,CMR-2,true
P-092,CMR-3,true
P-092,CMR-7,true
P-092,CMR-4,true
P-092,CMR-13,true
P-092,CMR-10,true
P-092,CMR-14,true
P-092,CMR-20,true
P-092,CMR-22,true
P-092,CMR-24,true
P-092,PER-10,false
P-092,PER-26,false
P-092,PER-6,false
P-092,PER-19,false
P-092,PER-7,false
P-092,CMR-8,false
P-092,CMR-15,false
P-092,CMR-6,false
P-092,CMR-26,false
P-092,CMR-9,false
P-093,POL-1,true
P-093,POL-2,true
P-093,POL-5,true
P-093,POL-4,true
P-093,POL-6,true
P-093,POL-11,true
P-093,POL-10,true
P-093,POL-17,true
P-093,POL-25,true
P-093,POL-20,true
P-093,POL-22,true
P-093,VEN-1,true
P-093,VEN-7,true
P-093,VEN-5,true
P-093,VEN-2,true
P-093,VEN-8,true
P-093,VEN-18,true
P-093,VEN-11,true
P-093,VEN-10,true
P-093,VEN-20,true
P-093,VEN-21,true
P-093,VEN-22,true
P-093,POL-21,false
P-093,POL-7,false
P-093,POL-15,false
P-093,POL-16,false
P-093,VEN-9,false
P-093,VEN-15,false
P-093,VEN-13,false
P-093,VEN-24,false
P-094,CRC-23,true
P-094,CRC-4,true
P-094,CRC-5,true
P-094,CRC-2,true
P-094,CRC-7,true
P-094,CRC-11,true
P-094,CRC-10,true
P-094,CRC-14,true
P-094,CRC-20,true
P-094,CRC-22,true
P-094,CRC-26,true
P-094,MLI-12,true
P-094,MLI-2,true
P-094,MLI-9,true
P-094,MLI-3,true
P-094,MLI-4,true
P-094,MLI-17,true
P-094,MLI-11,true
P-094,MLI-10,true
P-094,MLI-24,true
P-094,MLI-22,true
P-094,MLI-20,true
P-094,CRC-24,false
P-094,CRC-9,false
P-094,CRC-17,false
P-094,CRC-15,false
P-094,CRC-18,false
P-094,MLI-6,false
P-094,MLI-18,false
P-094,MLI-14,false
P-094,MLI-16,false
P-095,UKR-12,true
P-095,UKR-4,true
P-095,UKR-2,true
P-095,UKR-8,true
P-095,UKR-9,true
P-095,UKR-10,true
P-095,UKR-11,true
P-095,UKR-14,true
P-095,UKR-26,true
P-095,UKR-20,true
P-095,UKR-21,true
P-095,SRB-12,true
P-095,SRB-8,true
P-095,SRB-4,true
P-095,SRB-9,true
P-095,SRB-3,true
P-095,SRB-10,true
P-095,SRB-13,true
P-095,SRB-11,true
P-095,SRB-21,true
P-095,SRB-22,true
P-095,SRB-20,true
P-095,UKR-7,false
P-095,UKR-15,false
P-095,UKR-6,false
P-095,UKR-3,false
P-095,SRB-2,false
P-095,SRB-26,false
P-095,SRB-17,false
P-095,SRB-6,false
P-096,OMA-12,true
P-096,OMA-2,true
P-096,OMA-7,true
P-096,OMA-3,true
P-096,OMA-8,true
P-096,OMA-11,true
P-096,OMA-16,true
P-096,OMA-13,true
P-096,OMA-22,true
P-096,OMA-20,true
P-096,OMA-24,true
P-096,NCL-12,true
P-096,NCL-2,true
P-096,NCL-8,true
P-096,NCL-5,true
P-096,NCL-3,true
P-096,NCL-18,true
P-096,NCL-15,true
P-096,NCL-11,true
P-096,NCL-22,true
P-096,NCL-20,true
P-096,NCL-21,true
P-096,OMA-21,false
P-096,OMA-26,false
P-096,OMA-14,false
P-096,OMA-17,false
P-096,OMA-18,false
P-096,NCL-6,false
P-096,NCL-9,false
P-096,NCL-7,false
P-096,NCL-24,false
P-096,NCL-19,false
P-097,KOR-23,true
P-097,KOR-3,true
P-097,KOR-7,true
P-097,KOR-4,true
P-097,KOR-9,true
P-097,KOR-10,true
P-097,KOR-11,true
P-097,KOR-16,true
P-097,KOR-20,true
P-097,KOR-22,true
P-097,KOR-24,true
P-097,BIH-12,true
P-097,BIH-4,true
P-097,BIH-9,true
P-097,BIH-2,true
P-097,BIH-3,true
P-097,BIH-10,true
P-097,BIH-11,true
P-097,BIH-17,true
P-097,BIH-20,true
P-097,BIH-25,true
P-097,BIH-22,true
P-097,KOR-6,false
P-097,KOR-21,false
P-097,KOR-13,false
P-097,KOR-2,false
P-097,KOR-15,false
P-097,BIH-5,false
P-097,BIH-6,false
P-097,BIH-26,false
P-098,BRA-1,true
P-098,BRA-5,true
P-098,BRA-3,true
P-098,BRA-8,true
P-098,BRA-4,true
P-098,BRA-11,true
P-098,BRA-10,true
P-098,BRA-13,true
P-098,BRA-20,true
P-098,BRA-24,true
P-098,BRA-21,true
P-098,PAR-23,true
P-098,PAR-7,true
P-098,PAR-3,true
P-098,PAR-8,true
P-098,PAR-4,true
P-098,PAR-10,true
P-098,PAR-11,true
P-098,PAR-13,true
P-098,PAR-20,true
P-098,PAR-22,true
P-098,PAR-21,true
P-098,BRA-2,false
P-098,BRA-25,false
P-098,BRA-15,false
P-098,BRA-9,false
P-098,BRA-17,false
P-098,PAR-16,false
P-098,PAR-18,false
P-098,PAR-15,false
P-099,GER-1,true
P-099,GER-6,true
P-099,GER-2,true
P-099,GER-3,true
P-099,GER-4,true
P-099,GER-13,true
P-099,GER-14,true
P-099,GER-10,true
P-099,GER-21,true
P-099,GER-20,true
P-099,GER-24,true
P-099,JPN-1,true
P-099,JPN-5,true
P-099,JPN-3,true
P-099,JPN-6,true
P-099,JPN-9,true
P-099,JPN-13,true
P-099,JPN-16,true
P-099,JPN-14,true
P-099,JPN-20,true
P-099,JPN-21,true
P-099,JPN-24,true
P-099,GER-8,false
P-099,GER-5,false
P-099,GER-11,false
P-099,GER-25,false
P-099,JPN-11,false
P-099,JPN-8,false
P-099,JPN-15,false
P-100,BEL-12,true
P-100,BEL-4,true
P-100,BEL-2,true
P-100,BEL-6,true
P-100,BEL-7,true
P-100,BEL-11,true
P-100,BEL-10,true
P-100,BEL-15,true
P-100,BEL-20,true
P-100,BEL-21,true
P-100,BEL-22,true
P-100,URU-12,true
P-100,URU-3,true
P-100,URU-6,true
P-100,URU-8,true
P-100,URU-2,true
P-100,URU-11,true
P-100,URU-14,true
P-100,URU-13,true
P-100,URU-22,true
P-100,URU-25,true
P-100,URU-20,true
P-100,BEL-16,false
P-100,BEL-13,false
P-100,BEL-14,false
P-100,BEL-5,false
P-100,URU-18,false
P-100,URU-10,false
P-100,URU-15,false
P-100,URU-7,false
P-100,URU-26,false
P-101,FRA-23,true
P-101,FRA-4,true
P-101,FRA-8,true
P-101,FRA-2,true
P-101,FRA-3,true
P-101,FRA-10,true
P-101,FRA-11,true
P-101,FRA-15,true
P-101,FRA-20,true
P-101,FRA-22,true
P-101,FRA-25,true
P-101,ALG-1,true
P-101,ALG-2,true
P-101,ALG-5,true
P-101,ALG-4,true
P-101,ALG-6,true
P-101,ALG-10,true
P-101,ALG-14,true
P-101,ALG-11,true
P-101,ALG-22,true
P-101,ALG-25,true
P-101,ALG-20,true
P-101,FRA-13,false
P-101,FRA-21,false
P-101,FRA-6,false
P-101,FRA-9,false
P-101,FRA-18,false
P-101,ALG-19,false
P-101,ALG-8,false
P-101,ALG-7,false
P-101,ALG-21,false
P-102,POR-1,true
P-102,POR-3,true
P-102,POR-2,true
P-102,POR-4,true
P-102,POR-8,true
P-102,POR-16,true
P-102,POR-14,true
P-102,POR-10,true
P-102,POR-20,true
P-102,POR-22,true
P-102,POR-21,true
P-102,CRO-1,true
P-102,CRO-3,true
P-102,CRO-4,true
P-102,CRO-2,true
P-102,CRO-6,true
P-102,CRO-10,true
P-102,CRO-11,true
P-102,CRO-16,true
P-102,CRO-25,true
P-102,CRO-21,true
P-102,CRO-26,true
P-102,POR-6,false
P-102,POR-17,false
P-102,POR-19,false
P-102,POR-11,false
P-102,CRO-15,false
P-102,CRO-9,false
P-102,CRO-14,false
P-102,CRO-24,false
P-103,ITA-1,true
P-103,ITA-6,true
P-103,ITA-4,true
P-103,ITA-9,true
P-103,ITA-2,true
P-103,ITA-11,true
P-103,ITA-10,true
P-103,ITA-14,true
P-103,ITA-20,true
P-103,ITA-21,true
P-103,ITA-25,true
P-103,WAL-1,true
P-103,WAL-8,true
P-103,WAL-6,true
P-103,WAL-3,true
P-103,WAL-2,true
P-103,WAL-14,true
P-103,WAL-10,true
P-103,WAL-18,true
P-103,WAL-20,true
P-103,WAL-21,true
P-103,WAL-24,true
P-103,ITA-22,false
P-103,ITA-3,false
P-103,ITA-24,false
P-103,ITA-26,false
P-103,ITA-16,false
P-103,WAL-9,false
P-103,WAL-16,false
P-103,WAL-19,false
P-103,WAL-5,false
P-103,WAL-22,false
P-104,POL-1,true
P-104,POL-5,true
P-104,POL-2,true
P-104,POL-3,true
P-104,POL-4,true
P-104,POL-11,true
P-104,POL-13,true
P-104,POL-14,true
P-104,POL-21,true
P-104,POL-26,true
P-104,POL-20,true
P-104,SRB-12,true
P-104,SRB-4,true
P-104,SRB-5,true
P-104,SRB-2,true
P-104,SRB-3,true
P-104,SRB-11,true
P-104,SRB-13,true
P-104,SRB-14,true
P-104,SRB-25,true
P-104,SRB-20,true
P-104,SRB-24,true
P-104,POL-8,false
P-104,POL-10,false
P-104,POL-16,false
P-104,SRB-15,false
P-104,SRB-21,false
P-104,SRB-26,false
P-105,MEX-12,true
P-105,MEX-2,true
P-105,MEX-4,true
P-105,MEX-3,true
P-105,MEX-6,true
P-105,MEX-10,true
P-105,MEX-11,true
P-105,MEX-13,true
P-105,MEX-25,true
P-105,MEX-20,true
P-105,MEX-21,true
P-105,QAT-12,true
P-105,QAT-3,true
P-105,QAT-4,true
P-105,QAT-7,true
P-105,QAT-2,true
P-105,QAT-10,true
P-105,QAT-18,true
P-105,QAT-13,true
P-105,QAT-24,true
P-105,QAT-21,true
P-105,QAT-20,true
P-105,MEX-16,false
P-105,MEX-5,false
P-105,MEX-15,false
P-105,MEX-24,false
P-105,QAT-25,false
P-105,QAT-9,false
P-105,QAT-8,false
P-106,MAR-1,true
P-106,MAR-9,true
P-106,MAR-2,true
P-106,MAR-6,true
P-106,MAR-3,true
P-106,MAR-13,true
P-106,MAR-19,true
P-106,MAR-16,true
P-106,MAR-24,true
P-106,MAR-20,true
P-106,MAR-21,true
P-106,AUS-12,true
P-106,AUS-6,true
P-106,AUS-2,true
P-106,AUS-7,true
P-106,AUS-3,true
P-106,AUS-15,true
P-106,AUS-10,true
P-106,AUS-11,true
P-106,AUS-21,true
P-106,AUS-20,true
P-106,AUS-22,true
P-106,MAR-17,false
P-106,MAR-10,false
P-106,MAR-25,false
P-106,MAR-26,false
P-106,MAR-7,false
P-106,AUS-5,false
P-106,AUS-4,false
P-106,AUS-18,false
P-107,NED-23,true
P-107,NED-5,true
P-107,NED-3,true
P-107,NED-2,true
P-107,NED-6,true
P-107,NED-13,true
P-107,NED-10,true
P-107,NED-11,true
P-107,NED-25,true
P-107,NED-20,true
P-107,NED-21,true
P-107,ECU-1,true
P-107,ECU-9,true
P-107,ECU-2,true
P-107,ECU-5,true
P-107,ECU-6,true
P-107,ECU-14,true
P-107,ECU-10,true
P-107,ECU-11,true
P-107,ECU-20,true
P-107,ECU-22,true
P-107,ECU-24,true
P-107,NED-18,false
P-107,NED-16,false
P-107,NED-8,false
P-107,NED-9,false
P-107,NED-22,false
P-107,ECU-7,false
P-107,ECU-26,false
P-107,ECU-13,false
P-107,ECU-18,false
P-107,ECU-15,false
P-108,ESP-1,true
P-108,ESP-2,true
P-108,ESP-5,true
P-108,ESP-4,true
P-108,ESP-7,true
P-108,ESP-10,true
P-108,ESP-15,true
P-108,ESP-11,true
P-108,ESP-25,true
P-108,ESP-20,true
P-108,ESP-24,true
P-108,EGY-12,true
P-108,EGY-2,true
P-108,EGY-3,true
P-108,EGY-5,true
P-108,EGY-9,true
P-108,EGY-10,true
P-108,EGY-11,true
P-108,EGY-13,true
P-108,EGY-20,true
P-108,EGY-24,true
P-108,EGY-21,true
P-108,ESP-6,false
P-108,ESP-26,false
P-108,ESP-17,false
P-108,EGY-22,false
P-108,EGY-19,false
P-108,EGY-26,false
P-108,EGY-6,false
P-108,EGY-25,false
P-109,ARG-1,true
P-109,ARG-2,true
P-109,ARG-7,true
P-109,ARG-4,true
P-109,ARG-3,true
P-109,ARG-13,true
P-109,ARG-18,true
P-109,ARG-10,true
P-109,ARG-20,true
P-109,ARG-21,true
P-109,ARG-22,true
P-109,NOR-12,true
P-109,NOR-8,true
P-109,NOR-5,true
P-109,NOR-3,true
P-109,NOR-6,true
P-109,NOR-13,true
P-109,NOR-17,true
P-109,NOR-18,true
P-109,NOR-21,true
P-109,NOR-20,true
P-109,NOR-22,true
P-109,ARG-9,false
P-109,ARG-17,false
P-109,ARG-16,false
P-109,ARG-14,false
P-109,ARG-8,false
P-109,NOR-25,false
P-109,NOR-16,false
P-109,NOR-24,false
P-109,NOR-26,false
P-109,NOR-7,false
P-110,ENG-23,true
P-110,ENG-2,true
P-110,ENG-3,true
P-110,ENG-5,true
P-110,ENG-4,true
P-110,ENG-19,true
P-110,ENG-14,true
P-110,ENG-10,true
P-110,ENG-20,true
P-110,ENG-21,true
P-110,ENG-24,true
P-110,COL-1,true
P-110,COL-4,true
P-110,COL-2,true
P-110,COL-3,true
P-110,COL-6,true
P-110,COL-19,true
P-110,COL-10,true
P-110,COL-11,true
P-110,COL-21,true
P-110,COL-22,true
P-110,COL-20,true
P-110,ENG-16,false
P-110,ENG-26,false
P-110,ENG-17,false
P-110,ENG-22,false
P-110,COL-9,false
P-110,COL-7,false
P-110,COL-13,false
P-111,DEN-12,true
P-111,DEN-2,true
P-111,DEN-5,true
P-111,DEN-6,true
P-111,DEN-9,true
P-111,DEN-10,true
P-111,DEN-16,true
P-111,DEN-11,true
P-111,DEN-20,true
P-111,DEN-22,true
P-111,DEN-21,true
P-111,CHN-1,true
P-111,CHN-2,true
P-111,CHN-3,true
P-111,CHN-4,true
P-111,CHN-5,true
P-111,CHN-11,true
P-111,CHN-15,true
P-111,CHN-14,true
P-111,CHN-20,true
P-111,CHN-22,true
P-111,CHN-25,true
P-111,DEN-17,false
P-111,DEN-3,false
P-111,DEN-14,false
P-111,CHN-6,false
P-111,CHN-9,false
P-111,CHN-24,false
P-111,CHN-26,false
P-111,CHN-16,false
P-112,VEN-1,true
P-112,VEN-4,true
P-112,VEN-5,true
P-112,VEN-7,true
P-112,VEN-2,true
P-112,VEN-10,true
P-112,VEN-13,true
P-112,VEN-16,true
P-112,VEN-20,true
P-112,VEN-24,true
P-112,VEN-21,true
P-112,OMA-12,true
P-112,OMA-2,true
P-112,OMA-3,true
P-112,OMA-4,true
P-112,OMA-7,true
P-112,OMA-14,true
P-112,OMA-10,true
P-112,OMA-16,true
P-112,OMA-20,true
P-112,OMA-22,true
P-112,OMA-21,true
P-112,VEN-11,false
P-112,VEN-25,false
P-112,VEN-9,false
P-112,VEN-26,false
P-112,VEN-18,false
P-112,OMA-19,false
P-112,OMA-6,false
P-112,OMA-11,false
P-112,OMA-9,false
P-112,OMA-17,false
P-113,BRA-12,true
P-113,BRA-5,true
P-113,BRA-2,true
P-113,BRA-6,true
P-113,BRA-8,true
P-113,BRA-10,true
P-113,BRA-11,true
P-113,BRA-13,true
P-113,BRA-24,true
P-113,BRA-20,true
P-113,BRA-21,true
P-113,BIH-1,true
P-113,BIH-2,true
P-113,BIH-6,true
P-113,BIH-8,true
P-113,BIH-3,true
P-113,BIH-11,true
P-113,BIH-10,true
P-113,BIH-18,true
P-113,BIH-20,true
P-113,BIH-22,true
P-113,BIH-21,true
P-113,BRA-9,false
P-113,BRA-16,false
P-113,BRA-26,false
P-113,BRA-22,false
P-113,BIH-19,false
P-113,BIH-5,false
P-113,BIH-4,false
P-114,BEL-1,true
P-114,BEL-4,true
P-114,BEL-3,true
P-114,BEL-5,true
P-114,BEL-6,true
P-114,BEL-16,true
P-114,BEL-10,true
P-114,BEL-13,true
P-114,BEL-20,true
P-114,BEL-22,true
P-114,BEL-21,true
P-114,GER-1,true
P-114,GER-2,true
P-114,GER-4,true
P-114,GER-3,true
P-114,GER-9,true
P-114,GER-16,true
P-114,GER-18,true
P-114,GER-10,true
P-114,GER-24,true
P-114,GER-21,true
P-114,GER-26,true
P-114,BEL-14,false
P-114,BEL-25,false
P-114,BEL-26,false
P-114,BEL-19,false
P-114,GER-25,false
P-114,GER-15,false
P-114,GER-22,false
P-115,FRA-1,true
P-115,FRA-2,true
P-115,FRA-3,true
P-115,FRA-6,true
P-115,FRA-7,true
P-115,FRA-15,true
P-115,FRA-19,true
P-115,FRA-11,true
P-115,FRA-26,true
P-115,FRA-20,true
P-115,FRA-25,true
P-115,POR-1,true
P-115,POR-4,true
P-115,POR-2,true
P-115,POR-7,true
P-115,POR-8,true
P-115,POR-15,true
P-115,POR-17,true
P-115,POR-13,true
P-115,POR-26,true
P-115,POR-25,true
P-115,POR-21,true
P-115,FRA-4,false
P-115,FRA-22,false
P-115,FRA-5,false
P-115,FRA-17,false
P-115,POR-10,false
P-115,POR-14,false
P-115,POR-11,false
P-115,POR-22,false
P-115,POR-20,false
P-116,WAL-12,true
P-116,WAL-2,true
P-116,WAL-6,true
P-116,WAL-5,true
P-116,WAL-3,true
P-116,WAL-13,true
P-116,WAL-10,true
P-116,WAL-16,true
P-116,WAL-20,true
P-116,WAL-21,true
P-116,WAL-25,true
P-116,POL-12,true
P-116,POL-2,true
P-116,POL-3,true
P-116,POL-4,true
P-116,POL-7,true
P-116,POL-13,true
P-116,POL-17,true
P-116,POL-10,true
P-116,POL-25,true
P-116,POL-20,true
P-116,POL-21,true
P-116,WAL-24,false
P-116,WAL-26,false
P-116,WAL-18,false
P-116,POL-11,false
P-116,POL-9,false
P-116,POL-6,false
P-116,POL-5,false
P-116,POL-22,false
P-117,MAR-23,true
P-117,MAR-2,true
P-117,MAR-9,true
P-117,MAR-7,true
P-117,MAR-3,true
P-117,MAR-13,true
P-117,MAR-11,true
P-117,MAR-14,true
P-117,MAR-21,true
P-117,MAR-22,true
P-117,MAR-20,true
P-117,QAT-1,true
P-117,QAT-3,true
P-117,QAT-5,true
P-117,QAT-2,true
P-117,QAT-7,true
P-117,QAT-10,true
P-117,QAT-11,true
P-117,QAT-17,true
P-117,QAT-21,true
P-117,QAT-20,true
P-117,QAT-26,true
P-117,MAR-24,false
P-117,MAR-25,false
P-117,MAR-17,false
P-117,MAR-10,false
P-117,MAR-8,false
P-117,QAT-13,false
P-117,QAT-18,false
P-117,QAT-14,false
P-118,ESP-1,true
P-118,ESP-8,true
P-118,ESP-6,true
P-118,ESP-2,true
P-118,ESP-3,true
P-118,ESP-16,true
P-118,ESP-13,true
P-118,ESP-11,true
P-118,ESP-20,true
P-118,ESP-24,true
P-118,ESP-21,true
P-118,ECU-1,true
P-118,ECU-2,true
P-118,ECU-4,true
