id,nombre,apellido,posicion,equipo_id
NOR-20,Daniel,Kovacs,Delantero,NOR
NOR-21,Leon,Weber,Delantero,NOR
NOR-22,Sergio,Fischer,Delantero,NOR
NOR-23,Viktor,Marino,Arquero,NOR
NOR-24,Jonas,Rossi,Delantero,NOR
NOR-25,Rafael,Vidal,Delantero,NOR
NOR-26,Sergio,Nowak,Delantero,NOR
NZL-1,Tevita,Fifita,Arquero,NZL
NZL-2,Taine,Rakau,Defensor,NZL
NZL-3,Malu,Fifita,Defensor,NZL
NZL-4,Hemi,Sione,Defensor,NZL
NZL-5,Sione,Halapua,Defensor,NZL
NZL-6,Dylan,Tupou,Defensor,NZL
NZL-7,Aleki,Rakau,Defensor,NZL
NZL-8,Sione,Latu,Defensor,NZL
NZL-9,Aleki,Tuilagi,Defensor,NZL
NZL-10,Taine,Halapua,Mediocampista,NZL
NZL-11,Ari,Fifita,Mediocampista,NZL
NZL-12,Ethan,Hokianga,Arquero,NZL
NZL-13,Manu,Latu,Mediocampista,NZL
NZL-14,Jayden,Tupou,Mediocampista,NZL
NZL-15,Kalolo,Sione,Mediocampista,NZL
NZL-16,Kalolo,Mataitini,Mediocampista,NZL
NZL-17,Kalolo,Kamoto,Mediocampista,NZL
NZL-18,Rewi,Thompson,Mediocampista,NZL
NZL-19,Liam,Ravu,Mediocampista,NZL
NZL-20,Josua,Tupou,Delantero,NZL
NZL-21,Hemi,Hokianga,Delantero,NZL
NZL-22,Ryder,Morrison,Delantero,NZL
NZL-23,Tevita,Rakau,Arquero,NZL
NZL-24,Caleb,Fifita,Delantero,NZL
NZL-25,Jayden,Ngata,Delantero,NZL
NZL-26,Hemi,Kamoto,Delantero,NZL
OMA-1,Haruki,Jang,Arquero,OMA
OMA-2,Hassan,Yamamoto,Defensor,OMA
OMA-3,Takumi,Choi,Defensor,OMA
OMA-4,Nasser,Karimov,Defensor,OMA
OMA-5,Minjun,Watanabe,Defensor,OMA
OMA-6,Seojun,Lee,Defensor,OMA
OMA-7,Haruki,Farhadi,Defensor,OMA
OMA-8,Bilal,Rahimi,Defensor,OMA
OMA-9,Hassan,Watanabe,Defensor,OMA
OMA-10,Takumi,Abbas,Mediocampista,OMA
OMA-11,Dongwon,Park,Mediocampista,OMA
OMA-12,Jinwoo,Al Harbi,Arquero,OMA
OMA-13,Reza,Aziz,Mediocampista,OMA
OMA-14,Kenta,Farhadi,Mediocampista,OMA
OMA-15,Dongwon,Aziz,Mediocampista,OMA
OMA-16,Minjun,Jang,Mediocampista,OMA
OMA-17,Faisal,Watanabe,Mediocampista,OMA
OMA-18,Seojun,Choi,Mediocampista,OMA
OMA-19,Bilal,Aziz,Mediocampista,OMA
OMA-20,Hassan,Abbas,Delantero,OMA
OMA-21,Ahmad,Yamamoto,Delantero,OMA
OMA-22,Riku,Al Mansouri,Delantero,OMA
OMA-23,Jihoon,Farhadi,Arquero,OMA
OMA-24,Takumi,Lee,Delantero,OMA
OMA-25,Dongwon,Nakamura,Delantero,OMA
OMA-26,Karim,Rahimi,Delantero,OMA
PAN-1,Alexis,Mendoza,Arquero,PAN
PAN-2,Kevin,Guzman,Defensor,PAN
PAN-3,Ricardo,Ortega,Defensor,PAN
PAN-4,Hector,Hernandez,Defensor,PAN
PAN-5,Damian,Vargas,Defensor,PAN
PAN-6,Luis,Guzman,Defensor,PAN
PAN-7,Ricardo,Pierre,Defensor,PAN
PAN-8,Nelson,Ramirez,Defensor,PAN
PAN-9,Ricardo,Navarro,Defensor,PAN
PAN-10,Luis,Hernandez,Mediocampista,PAN
PAN-11,Nelson,Navarro,Mediocampista,PAN
PAN-12,Alexis,Lafleur,Arquero,PAN
PAN-13,Kevin,Baptiste,Mediocampista,PAN
PAN-14,Jean,Solano,Mediocampista,PAN
PAN-15,Luis,Pierre,Mediocampista,PAN
PAN-16,Nelson,Ortega,Mediocampista,PAN
PAN-17,Pierre,Jean-Louis,Mediocampista,PAN
PAN-18,Wilfried,Lafleur,Mediocampista,PAN
PAN-19,Marlon,Reyes,Mediocampista,PAN
PAN-20,Bryan,Mendoza,Delantero,PAN
PAN-21,Manuel,Ramirez,Delantero,PAN
PAN-22,Jean,Coronado,Delantero,PAN
PAN-23,Damian,Delgado,Arquero,PAN
PAN-24,Alexis,Vargas,Delantero,PAN
PAN-25,Pierre,Pierre,Delantero,PAN
PAN-26,Roberto,Serrano,Delantero,PAN
PAR-1,Ezequiel,Maldonado,Arquero,PAR
PAR-2,Diego,Villalba,Defensor,PAR
PAR-3,Franco,Maldonado,Defensor,PAR
PAR-4,Facundo,Villalba,Defensor,PAR
PAR-5,Gonzalo,Cardozo,Defensor,PAR
PAR-6,Maximiliano,Cardozo,Defensor,PAR
PAR-7,Ezequiel,Ferreira,Defensor,PAR
PAR-8,Ezequiel,Meireles,Defensor,PAR
PAR-9,Ignacio,Peralta,Defensor,PAR
PAR-10,Thiago,Ocampo,Mediocampista,PAR
PAR-11,Nahuel,Paredes,Mediocampista,PAR
PAR-12,Ignacio,Maldonado,Arquero,PAR
PAR-13,Joaquin,Cardozo,Mediocampista,PAR
PAR-14,Joaquin,Cabrera,Mediocampista,PAR
PAR-15,Emiliano,Castillo,Mediocampista,PAR
PAR-16,Ezequiel,Paredes,Mediocampista,PAR
PAR-17,Diego,Escobar,Mediocampista,PAR
PAR-18,Alvaro,Meireles,Mediocampista,PAR
PAR-19,Emiliano,Zambrano,Mediocampista,PAR
PAR-20,Camilo,Ocampo,Delantero,PAR
PAR-21,Rodrigo,Rojas,Delantero,PAR
PAR-22,Joaquin,Sandoval,Delantero,PAR
PAR-23,Nahuel,Gimenez,Arquero,PAR
PAR-24,Rodrigo,Sandoval,Delantero,PAR
PAR-25,Maximiliano,Zambrano,Delantero,PAR
PAR-26,Facundo,Zambrano,Delantero,PAR
PER-1,Nahuel,Maldonado,Arquero,PER
PER-2,Rodrigo,Cardozo,Defensor,PER
PER-3,Renato,Bermudez,Defensor,PER
PER-4,Diego,Ferreira,Defensor,PER
PER-5,Bruno,Villalba,Defensor,PER
PER-6,Alvaro,Bustos,Defensor,PER
PER-7,Ezequiel,Zambrano,Defensor,PER
PER-8,Nahuel,Villalba,Defensor,PER
PER-9,Nahuel,Peralta,Defensor,PER
PER-10,Santiago,Rojas,Mediocampista,PER
PER-11,Ignacio,Ferreira,Mediocampista,PER
PER-12,Thiago,Bustos,Arquero,PER
PER-13,Matias,Gimenez,Mediocampista,PER
PER-14,Alvaro,Cardozo,Mediocampista,PER
PER-15,Joaquin,Cardozo,Mediocampista,PER
PER-16,Renato,Cardozo,Mediocampista,PER
PER-17,Diego,Gimenez,Mediocampista,PER
PER-18,Maximiliano,Bermudez,Mediocampista,PER
PER-19,Rodrigo,Escobar,Mediocampista,PER
PER-20,Matias,Zambrano,Delantero,PER
PER-21,Joaquin,Rojas,Delantero,PER
PER-22,Santiago,Bustos,Delantero,PER
PER-23,Nahuel,Zambrano,Arquero,PER
PER-24,Renato,Zambrano,Delantero,PER
PER-25,Nahuel,Bermudez,Delantero,PER
PER-26,Julio,Ferreira,Delantero,PER
POL-1,Jonas,Moreau,Arquero,POL
POL-2,Thomas,Rossi,Defensor,POL
POL-3,Robin,Bakker,Defensor,POL
POL-4,Pavel,Kovacs,Defensor,POL
POL-5,Lucas,Larsson,Defensor,POL
POL-6,Nicolas,Novak,Defensor,POL
POL-7,Stefan,Fischer,Defensor,POL
POL-8,Daniel,Nowak,Defensor,POL
POL-9,Julian,Kaminski,Defensor,POL
POL-10,Pavel,Bakker,Mediocampista,POL
POL-11,Robin,Marino,Mediocampista,POL
POL-12,Leon,Andersen,Arquero,POL
POL-13,Andreas,Rossi,Mediocampista,POL
POL-14,Nicolas,Bianchi,Mediocampista,POL
POL-15,Andreas,Moreau,Mediocampista,POL
POL-16,Rafael,Kaminski,Mediocampista,POL
POL-17,Emil,Andersen,Mediocampista,POL
POL-18,Viktor,Muller,Mediocampista,POL
POL-19,Viktor,Hansen,Mediocampista,POL
POL-20,Pavel,Vidal,Delantero,POL
POL-21,Andreas,Nowak,Delantero,POL
POL-22,Daniel,Silva,Delantero,POL
POL-23,Emil,Duarte,Arquero,POL
POL-24,Sergio,Vidal,Delantero,POL
POL-25,Daniel,Duarte,Delantero,POL
POL-26,Antoine,Andersen,Delantero,POL
POR-1,Antoine,Kovacs,Arquero,POR
POR-2,Sergio,Silva,Defensor,POR
POR-3,Sergio,Marino,Defensor,POR
POR-4,Viktor,Kovacs,Defensor,POR
POR-5,Kristian,Larsson,Defensor,POR
POR-6,Daniel,Novak,Defensor,POR
POR-7,Leon,Rossi,Defensor,POR
POR-8,Nicolas,Petrov,Defensor,POR
POR-9,Marco,Silva,Defensor,POR
POR-10,Stefan,Kaminski,Mediocampista,POR
POR-11,Antoine,Horvat,Mediocampista,POR
POR-12,Stefan,Muller,Arquero,POR
POR-13,Daniel,Kovacs,Mediocampista,POR
POR-14,Mateo,Petrov,Mediocampista,POR
POR-15,Emil,Bianchi,Mediocampista,POR
POR-16,Emil,Marino,Mediocampista,POR
POR-17,Pavel,Bianchi,Mediocampista,POR
POR-18,Emil,Hansen,Mediocampista,POR
POR-19,Robin,Fischer,Mediocampista,POR
POR-20,Marco,Vidal,Delantero,POR
POR-21,Julian,Kovacs,Delantero,POR
POR-22,Jonas,Silva,Delantero,POR
POR-23,Marco,Petrov,Arquero,POR
POR-24,Pavel,Marino,Delantero,POR
POR-25,Mateo,Moreau,Delantero,POR
POR-26,Pavel,Vidal,Delantero,POR
QAT-1,Takumi,Shin,Arquero,QAT
QAT-2,Jinwoo,Farhadi,Defensor,QAT
QAT-3,Faisal,Choi,Defensor,QAT
QAT-4,Minjun,Shin,Defensor,QAT
QAT-5,Omar,Aziz,Defensor,QAT
QAT-6,Haruki,Choi,Defensor,QAT
QAT-7,Bilal,Lee,Defensor,QAT
QAT-8,Jinwoo,Al Harbi,Defensor,QAT
QAT-9,Ahmad,Hosseini,Defensor,QAT
QAT-10,Takumi,Saito,Mediocampista,QAT
QAT-11,Bilal,Aziz,Mediocampista,QAT
QAT-12,Jinwoo,Saito,Arquero,QAT
QAT-13,Riku,Hosseini,Mediocampista,QAT
QAT-14,Ali,Yamamoto,Mediocampista,QAT
QAT-15,Minjun,Watanabe,Mediocampista,QAT
QAT-16,Karim,Farhadi,Mediocampista,QAT
QAT-17,Riku,Tanaka,Mediocampista,QAT
QAT-18,Haruki,Tanaka,Mediocampista,QAT
QAT-19,Kenta,Abbas,Mediocampista,QAT
QAT-20,Yusuf,Aziz,Delantero,QAT
QAT-21,Karim,Rahimi,Delantero,QAT
QAT-22,Ali,Rahimi,Delantero,QAT
QAT-23,Jinwoo,Lee,Arquero,QAT
QAT-24,Haruki,Rahimi,Delantero,QAT
QAT-25,Riku,Rahimi,Delantero,QAT
QAT-26,Riku,Al Mansouri,Delantero,QAT
RSA-1,Zola,Keita,Arquero,RSA
RSA-2,Sekou,Keita,Defensor,RSA
RSA-3,Idrissa,Haddad,Defensor,RSA
RSA-4,Rachid,Mokoena,Defensor,RSA
RSA-5,Cheikh,Boateng,Defensor,RSA
RSA-6,Kwame,Dube,Defensor,RSA
RSA-7,Oumar,Toure,Defensor,RSA
RSA-8,Rachid,Keita,Defensor,RSA
RSA-9,Youssef,Boateng,Defensor,RSA
RSA-10,Youssef,Diallo,Mediocampista,RSA
RSA-11,Hicham,Cisse,Mediocampista,RSA
RSA-12,Idrissa,Sylla,Arquero,RSA
RSA-13,Rachid,Benali,Mediocampista,RSA
RSA-14,Tarek,Adeyemi,Mediocampista,RSA
RSA-15,Kwame,Sylla,Mediocampista,RSA
RSA-16,Ibrahim,Mensah,Mediocampista,RSA
RSA-17,Idrissa,Mokoena,Mediocampista,RSA
RSA-18,Cheikh,Haddad,Mediocampista,RSA
RSA-19,Youssef,Adeyemi,Mediocampista,RSA
RSA-20,Tendai,Sylla,Delantero,RSA
RSA-21,Sipho,Dube,Delantero,RSA
RSA-22,Idrissa,Boateng,Delantero,RSA
RSA-23,Sipho,Osei,Arquero,RSA
RSA-24,Hicham,Nkemelu,Delantero,RSA
RSA-25,Kwame,Camara,Delantero,RSA
RSA-26,Tarek,Keita,Delantero,RSA
SCO-1,Sergio,Rossi,Arquero,SCO
SCO-2,Emil,Nowak,Defensor,SCO
SCO-3,Thomas,Bianchi,Defensor,SCO
SCO-4,Rafael,Silva,Defensor,SCO
SCO-5,Kristian,Rossi,Defensor,SCO
SCO-6,Antoine,Silva,Defensor,SCO
SCO-7,Antoine,Petrov,Defensor,SCO
SCO-8,Milan,Fischer,Defensor,SCO
SCO-9,Stefan,Bianchi,Defensor,SCO
SCO-10,Pavel,Nowak,Mediocampista,SCO
SCO-11,Emil,Novak,Mediocampista,SCO
SCO-12,Antoine,Larsson,Arquero,SCO
SCO-13,Kristian,Bakker,Mediocampista,SCO
SCO-14,Robin,Bianchi,Mediocampista,SCO
SCO-15,Kristian,Marino,Mediocampista,SCO
SCO-16,Lucas,Andersen,Mediocampista,SCO
SCO-17,Nicolas,Duarte,Mediocampista,SCO
SCO-18,Jonas,Duarte,Mediocampista,SCO
SCO-19,Milan,Horvat,Mediocampista,SCO
SCO-20,Milan,Nowak,Delantero,SCO
SCO-21,Julian,Petrov,Delantero,SCO
SCO-22,Robin,Fischer,Delantero,SCO
SCO-23,Viktor,Silva,Arquero,SCO
SCO-24,Antoine,Kovacs,Delantero,SCO
SCO-25,Mateo,Vidal,Delantero,SCO
SCO-26,Andreas,Kovacs,Delantero,SCO
SEN-1,Tarek,Nkemelu,Arquero,SEN
SEN-2,Mamadou,Mensah,Defensor,SEN
SEN-3,Sipho,Nkemelu,Defensor,SEN
SEN-4,Chiedozie,Benali,Defensor,SEN
SEN-5,Amadou,Camara,Defensor,SEN
SEN-6,Ayoub,Traore,Defensor,SEN
SEN-7,Kofi,Ndiaye,Defensor,SEN
SEN-8,Mamadou,Benali,Defensor,SEN
SEN-9,Idrissa,Toure,Defensor,SEN
SEN-10,Nabil,Ndiaye,Mediocampista,SEN
SEN-11,Sipho,Benali,Mediocampista,SEN
SEN-12,Kofi,Toure,Arquero,SEN
SEN-13,Tarek,Toure,Mediocampista,SEN
SEN-14,Rachid,Bamba,Mediocampista,SEN
SEN-15,Mamadou,Boateng,Mediocampista,SEN
SEN-16,Sipho,Boateng,Mediocampista,SEN
SEN-17,Hicham,Mensah,Mediocampista,SEN
SEN-18,Sekou,Bamba,Mediocampista,SEN
SEN-19,Cheikh,Cisse,Mediocampista,SEN
SEN-20,Sipho,Mokoena,Delantero,SEN
SEN-21,Cheikh,Mensah,Delantero,SEN
SEN-22,Sekou,Benali,Delantero,SEN
SEN-23,Zola,Keita,Arquero,SEN
SEN-24,Hicham,Camara,Delantero,SEN
SEN-25,Hicham,Keita,Delantero,SEN
SEN-26,Kofi,Nkemelu,Delantero,SEN
SRB-1,Julian,Novak,Arquero,SRB
SRB-2,Emil,Larsson,Defensor,SRB
SRB-3,Emil,Silva,Defensor,SRB
SRB-4,Kristian,Silva,Defensor,SRB
SRB-5,Leon,Weber,Defensor,SRB
SRB-6,Daniel,Larsson,Defensor,SRB
SRB-7,Leon,Rossi,Defensor,SRB
SRB-8,Milan,Andersen,Defensor,SRB
SRB-9,Robin,Rossi,Defensor,SRB
SRB-10,Julian,Hansen,Mediocampista,SRB
SRB-11,Lucas,Moreau,Mediocampista,SRB
SRB-12,Julian,Silva,Arquero,SRB
SRB-13,Julian,Bianchi,Mediocampista,SRB
SRB-14,Jonas,Weber,Mediocampista,SRB
SRB-15,Nicolas,Silva,Mediocampista,SRB
SRB-16,Leon,Bianchi,Mediocampista,SRB
SRB-17,Kristian,Rossi,Mediocampista,SRB
SRB-18,Nicolas,Andersen,Mediocampista,SRB
SRB-19,Sergio,Bakker,Mediocampista,SRB
SRB-20,Stefan,Weber,Delantero,SRB
SRB-21,Pavel,Kaminski,Delantero,SRB
SRB-22,Marco,Vidal,Delantero,SRB
SRB-23,Rafael,Horvat,Arquero,SRB
SRB-24,Viktor,Duarte,Delantero,SRB
SRB-25,Pavel,Muller,Delantero,SRB
SRB-26,Emil,Horvat,Delantero,SRB
SUI-1,Thomas,Moreau,Arquero,SUI
SUI-2,Daniel,Novak,Defensor,SUI
SUI-3,Viktor,Bakker,Defensor,SUI
SUI-4,Pavel,Duarte,Defensor,SUI
SUI-5,Stefan,Larsson,Defensor,SUI
SUI-6,Jonas,Silva,Defensor,SUI
SUI-7,Andreas,Andersen,Defensor,SUI
SUI-8,Nicolas,Hansen,Defensor,SUI
SUI-9,Pavel,Bianchi,Defensor,SUI
SUI-10,Marco,Muller,Mediocampista,SUI
SUI-11,Sergio,Andersen,Mediocampista,SUI
SUI-12,Lucas,Kaminski,Arquero,SUI
SUI-13,Antoine,Nowak,Mediocampista,SUI
SUI-14,Leon,Andersen,Mediocampista,SUI
SUI-15,Julian,Larsson,Mediocampista,SUI
SUI-16,Milan,Larsson,Mediocampista,SUI
SUI-17,Leon,Rossi,Mediocampista,SUI
SUI-18,Nicolas,Horvat,Mediocampista,SUI
SUI-19,Robin,Nowak,Mediocampista,SUI
SUI-20,Rafael,Rossi,Delantero,SUI
SUI-21,Stefan,Hansen,Delantero,SUI
SUI-22,Kristian,Horvat,Delantero,SUI
SUI-23,Thomas,Bianchi,Arquero,SUI
SUI-24,Thomas,Silva,Delantero,SUI
SUI-25,Nicolas,Novak,Delantero,SUI
SUI-26,Robin,Petrov,Delantero,SUI
SWE-1,Robin,Silva,Arquero,SWE
SWE-2,Andreas,Duarte,Defensor,SWE
SWE-3,Sergio,Muller,Defensor,SWE
SWE-4,Pavel,Nowak,Defensor,SWE
SWE-5,Robin,Marino,Defensor,SWE
SWE-6,Sergio,Vidal,Defensor,SWE
SWE-7,Lucas,Fischer,Defensor,SWE
SWE-8,Pavel,Bakker,Defensor,SWE
SWE-9,Stefan,Andersen,Defensor,SWE
SWE-10,Marco,Kovacs,Mediocampista,SWE
SWE-11,Stefan,Bakker,Mediocampista,SWE
SWE-12,Sergio,Marino,Arquero,SWE
SWE-13,Andreas,Nowak,Mediocampista,SWE
SWE-14,Pavel,Muller,Mediocampista,SWE
SWE-15,Thomas,Larsson,Mediocampista,SWE
SWE-16,Kristian,Rossi,Mediocampista,SWE
SWE-17,Mateo,Larsson,Mediocampista,SWE
SWE-18,Antoine,Petrov,Mediocampista,SWE
SWE-19,Daniel,Hansen,Mediocampista,SWE
SWE-20,Mateo,Kaminski,Delantero,SWE
SWE-21,Stefan,Larsson,Delantero,SWE
SWE-22,Nicolas,Petrov,Delantero,SWE
SWE-23,Emil,Andersen,Arquero,SWE
SWE-24,Marco,Marino,Delantero,SWE
SWE-25,Emil,Bakker,Delantero,SWE
SWE-26,Jonas,Petrov,Delantero,SWE
TUN-1,Tendai,Bekele,Arquero,TUN
TUN-2,Cheikh,Traore,Defensor,TUN
TUN-3,Tendai,Nkemelu,Defensor,TUN
TUN-4,Kwame,Toure,Defensor,TUN
TUN-5,Chiedozie,Toure,Defensor,TUN
TUN-6,Kofi,Keita,Defensor,TUN
TUN-7,Kwame,Keita,Defensor,TUN
TUN-8,Sipho,Adeyemi,Defensor,TUN
TUN-9,Sipho,Diallo,Defensor,TUN
TUN-10,Rachid,Osei,Mediocampista,TUN
TUN-11,Youssef,Mensah,Mediocampista,TUN
TUN-12,Sekou,Toure,Arquero,TUN
TUN-13,Kofi,Ndiaye,Mediocampista,TUN
TUN-14,Zola,Zerhouni,Mediocampista,TUN
TUN-15,Hicham,Toure,Mediocampista,TUN
TUN-16,Cheikh,Bamba,Mediocampista,TUN
TUN-17,Youssef,Keita,Mediocampista,TUN
TUN-18,Mamadou,Mensah,Mediocampista,TUN
TUN-19,Zola,Toure,Mediocampista,TUN
TUN-20,Nabil,Haddad,Delantero,TUN
TUN-21,Amadou,Benali,Delantero,TUN
TUN-22,Zola,Cisse,Delantero,TUN
TUN-23,Kofi,Mokoena,Arquero,TUN
TUN-24,Tarek,Camara,Delantero,TUN
TUN-25,Sekou,Bamba,Delantero,TUN
TUN-26,Tendai,Ndiaye,Delantero,TUN
TUR-1,Rafael,Silva,Arquero,TUR
TUR-2,Pavel,Vidal,Defensor,TUR
TUR-3,Viktor,Weber,Defensor,TUR
TUR-4,Rafael,Muller,Defensor,TUR
TUR-5,Jonas,Bianchi,Defensor,TUR
TUR-6,Robin,Andersen,Defensor,TUR
TUR-7,Lucas,Hansen,Defensor,TUR
TUR-8,Daniel,Horvat,Defensor,TUR
TUR-9,Leon,Hansen,Defensor,TUR
TUR-10,Sergio,Larsson,Mediocampista,TUR
TUR-11,Emil,Novak,Mediocampista,TUR
TUR-12,Milan,Hansen,Arquero,TUR
TUR-13,Viktor,Hansen,Mediocampista,TUR
TUR-14,Jonas,Marino,Mediocampista,TUR
TUR-15,Jonas,Hansen,Mediocampista,TUR
TUR-16,Julian,Kaminski,Mediocampista,TUR
TUR-17,Pavel,Nowak,Mediocampista,TUR
TUR-18,Lucas,Bakker,Mediocampista,TUR
TUR-19,Andreas,Silva,Mediocampista,TUR
TUR-20,Thomas,Horvat,Delantero,TUR
TUR-21,Kristian,Vidal,Delantero,TUR
TUR-22,Robin,Horvat,Delantero,TUR
TUR-23,Antoine,Fischer,Arquero,TUR
TUR-24,Jonas,Larsson,Delantero,TUR
TUR-25,Antoine,Larsson,Delantero,TUR
TUR-26,Daniel,Vidal,Delantero,TUR
UKR-1,Milan,Vidal,Arquero,UKR
UKR-2,Rafael,Petrov,Defensor,UKR
UKR-3,Rafael,Bianchi,Defensor,UKR
UKR-4,Thomas,Novak,Defensor,UKR
UKR-5,Pavel,Larsson,Defensor,UKR
UKR-6,Rafael,Fischer,Defensor,UKR
UKR-7,Andreas,Larsson,Defensor,UKR
UKR-8,Thomas,Rossi,Defensor,UKR
UKR-9,Stefan,Fischer,Defensor,UKR
UKR-10,Antoine,Horvat,Mediocampista,UKR
UKR-11,Pavel,Weber,Mediocampista,UKR
UKR-12,Kristian,Larsson,Arquero,UKR
UKR-13,Mateo,Novak,Mediocampista,UKR
UKR-14,Viktor,Moreau,Mediocampista,UKR
UKR-15,Daniel,Horvat,Mediocampista,UKR
UKR-16,Rafael,Moreau,Mediocampista,UKR
UKR-17,Thomas,Bianchi,Mediocampista,UKR
UKR-18,Rafael,Weber,Mediocampista,UKR
UKR-19,Thomas,Moreau,Mediocampista,UKR
UKR-20,Lucas,Weber,Delantero,UKR
UKR-21,Kristian,Silva,Delantero,UKR
UKR-22,Stefan,Duarte,Delantero,UKR
UKR-23,Sergio,Novak,Arquero,UKR
UKR-24,Robin,Hansen,Delantero,UKR
UKR-25,Milan,Andersen,Delantero,UKR
UKR-26,Kristian,Hansen,Delantero,UKR
URU-1,Diego,Quiroga,Arquero,URU
URU-2,Santiago,Zambrano,Defensor,URU
URU-3,Maximiliano,Peralta,Defensor,URU
URU-4,Joaquin,Ferreira,Defensor,URU
URU-5,Nahuel,Gimenez,Defensor,URU
URU-6,Nahuel,Rojas,Defensor,URU
URU-7,Diego,Aguilera,Defensor,URU
URU-8,Ezequiel,Barrios,Defensor,URU
URU-9,Ignacio,Cardozo,Defensor,URU
URU-10,Camilo,Ferreira,Mediocampista,URU
URU-11,Alvaro,Ocampo,Mediocampista,URU
URU-12,Maximiliano,Cardozo,Arquero,URU
URU-13,Franco,Barrios,Mediocampista,URU
URU-14,Rodrigo,Barrios,Mediocampista,URU
URU-15,Facundo,Zambrano,Mediocampista,URU
URU-16,Facundo,Villalba,Mediocampista,URU
URU-17,Santiago,Peralta,Mediocampista,URU
URU-18,Gonzalo,Ocampo,Mediocampista,URU
URU-19,Bruno,Maldonado,Mediocampista,URU
URU-20,Franco,Ocampo,Delantero,URU
URU-21,Bruno,Peralta,Delantero,URU
URU-22,Maximiliano,Zambrano,Delantero,URU
URU-23,Emiliano,Cardozo,Arquero,URU
URU-24,Julio,Cardozo,Delantero,URU
URU-25,Bruno,Barrios,Delantero,URU
URU-26,Nahuel,Ocampo,Delantero,URU
USA-1,Jorge,Pierre,Arquero,USA
USA-2,Anthony,Vargas,Defensor,USA
USA-3,Anthony,Hernandez,Defensor,USA
USA-4,Luis,Delgado,Defensor,USA
USA-5,Jean,Mendoza,Defensor,USA
USA-6,Eduardo,Campbell,Defensor,USA
USA-7,Luis,Espinoza,Defensor,USA
USA-8,Alexis,Delgado,Defensor,USA
USA-9,Nelson,Ramirez,Defensor,USA
USA-10,Carlos,Campbell,Mediocampista,USA
USA-11,Carlos,Guzman,Mediocampista,USA
USA-12,Manuel,Hernandez,Arquero,USA
USA-13,Wilfried,Coronado,Mediocampista,USA
USA-14,Nelson,Solano,Mediocampista,USA
USA-15,Pierre,Campbell,Mediocampista,USA
USA-16,Kevin,Vargas,Mediocampista,USA
USA-17,Eduardo,Lafleur,Mediocampista,USA
USA-18,Pierre,Espinoza,Mediocampista,USA
USA-19,Carlos,Espinoza,Mediocampista,USA
USA-20,Eduardo,Baptiste,Delantero,USA
USA-21,Pierre,Vargas,Delantero,USA
USA-22,Wilfried,Serrano,Delantero,USA
USA-23,Ricardo,Navarro,Arquero,USA
USA-24,Manuel,Charles,Delantero,USA
USA-25,Eduardo,Mendoza,Delantero,USA
USA-26,Damian,Ramirez,Delantero,USA
UZB-1,Jihoon,Lee,Arquero,UZB
UZB-2,Kenta,Al Mansouri,Defensor,UZB
UZB-3,Karim,Nakamura,Defensor,UZB
UZB-4,Takumi,Abbas,Defensor,UZB
UZB-5,Faisal,Saito,Defensor,UZB
UZB-6,Ali,Choi,Defensor,UZB
UZB-7,Faisal,Al Harbi,Defensor,UZB
UZB-8,Minjun,Choi,Defensor,UZB
UZB-9,Omar,Watanabe,Defensor,UZB
UZB-10,Hassan,Choi,Mediocampista,UZB
UZB-11,Yusuf,Park,Mediocampista,UZB
UZB-12,Jihoon,Saito,Arquero,UZB
UZB-13,Minjun,Park,Mediocampista,UZB
UZB-14,Bilal,Al Harbi,Mediocampista,UZB
UZB-15,Karim,Saito,Mediocampista,UZB
UZB-16,Nasser,Nakamura,Mediocampista,UZB
UZB-17,Nasser,Abbas,Mediocampista,UZB
UZB-18,Minjun,Abbas,Mediocampista,UZB
UZB-19,Kenta,Nakamura,Mediocampista,UZB
UZB-20,Karim,Al Harbi,Delantero,UZB
UZB-21,Karim,Kim,Delantero,UZB
UZB-22,Hassan,Tanaka,Delantero,UZB
UZB-23,Sora,Tanaka,Arquero,UZB
UZB-24,Karim,Park,Delantero,UZB
UZB-25,Yusuf,Shin,Delantero,UZB
UZB-26,Ahmad,Lee,Delantero,UZB
VEN-1,Joaquin,Bermudez,Arquero,VEN
VEN-2,Emiliano,Rojas,Defensor,VEN
VEN-3,Julio,Cardozo,Defensor,VEN
VEN-4,Facundo,Quiroga,Defensor,VEN
VEN-5,Nahuel,Escobar,Defensor,VEN
VEN-6,Santiago,Paredes,Defensor,VEN
VEN-7,Diego,Gimenez,Defensor,VEN
VEN-8,Joaquin,Bustos,Defensor,VEN
VEN-9,Bruno,Cabrera,Defensor,VEN
VEN-10,Facundo,Castillo,Mediocampista,VEN
VEN-11,Emiliano,Maldonado,Mediocampista,VEN
VEN-12,Camilo,Quiroga,Arquero,VEN
VEN-13,Matias,Villalba,Mediocampista,VEN
VEN-14,Ezequiel,Cabrera,Mediocampista,VEN
VEN-15,Joaquin,Villalba,Mediocampista,VEN
VEN-16,Diego,Cabrera,Mediocampista,VEN
VEN-17,Rodrigo,Aguilera,Mediocampista,VEN
VEN-18,Rodrigo,Paredes,Mediocampista,VEN
VEN-19,Alvaro,Ocampo,Mediocampista,VEN
VEN-20,Nahuel,Rojas,Delantero,VEN
VEN-21,Julio,Bermudez,Delantero,VEN
VEN-22,Nahuel,Gimenez,Delantero,VEN
VEN-23,Facundo,Barrios,Arquero,VEN
